title,link,time,text
"Buy Finolex Industries, target price Rs 224: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-finolex-industries-target-price-rs-224-prabhudas-lilladher/articleshow/99053645.cms,"Mar 28, 2023, 11:43 AM IST","The brokerage remains positive on Finolex Industries (FNXP)’s volume growth and healthy margin with PVC-EDC spread for near term, post its recent management meeting."
"Buy Amara Raja Batteries, target price Rs 696: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-amara-raja-batteries-target-price-rs-696-sharekhan-by-bnp-paribas/articleshow/99053333.cms,"Mar 28, 2023, 11:33 AM IST","Amara Raja Batteries, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 9576.60 Crore) operating in Auto Ancillaries sector."
"Buy Dalmia Bharat, target price Rs 2250: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dalmia-bharat-target-price-rs-2250-sharekhan-by-bnp-paribas/articleshow/99052957.cms,"Mar 28, 2023, 11:20 AM IST","The company announced divestment of its refractory business to promoter group entity for Rs. 800 crore, valuing at ~24x EV/EBITDA."
"Buy Crompton Greaves Consumer Electricals, target price Rs 435: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-crompton-greaves-consumer-electricals-target-price-rs-435-jm-financial/articleshow/99052319.cms,"Mar 28, 2023, 11:01 AM IST","Promoters held 2.54 per cent stake in the company as of 31-Dec-2022, while FIIs owned 39.54 per cent, DIIs 44.5 per cent."
"Buy Sapphire Foods India, target price Rs 1545: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sapphire-foods-india-target-price-rs-1545-jm-financial/articleshow/99051899.cms,"Mar 28, 2023, 10:48 AM IST","Sapphire Foods India, incorporated in the year 2009, is a Large Cap company (having a market cap of Rs 7277.84 Crore) operating in Tourism & Hospitality sector."
"Buy Ipca Laboratories, target price Rs 1115: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ipca-laboratories-target-price-rs-1115-jm-financial/articleshow/99051736.cms,"Mar 28, 2023, 10:41 AM IST",JM Financial adjusts its earnings by 3-5% to factor a gradual GM improvement.
"Sell Chambal Fertilisers & Chemicals, target price Rs 252.7 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/sell-chambal-fertilisers-amp-chemicals-target-price-rs-252-7-icici-direct/articleshow/99051139.cms,"Mar 28, 2023, 10:20 AM IST","Chambal Fertilisers & Chemicals, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 10542.54 Crore) operating in Fertilisers sector."
"Buy Dabur India, target price Rs 547.8: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dabur-india-target-price-rs-547-8-icici-direct/articleshow/99050501.cms,"Mar 28, 2023, 09:53 AM IST","Dabur India, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 95932.13 Crore) operating in FMCG sector."
"Sell Gujarat Narmada Valley Fertilizers & Chemicals, target price Rs 478: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/sell-gujarat-narmada-valley-fertilizers-amp-chemicals-target-price-rs-478-icici-securities/articleshow/99050291.cms,"Mar 28, 2023, 09:39 AM IST",Breakdown below last three months range and RSI in sell mode.
"Buy Dabur India, target price Rs 562: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dabur-india-target-price-rs-562-icici-securities/articleshow/99050072.cms,"Mar 28, 2023, 09:25 AM IST","Dabur India key Products/Revenue Segments include Personal Care, Other Operating Revenue and Scrap for the year ending 31-Mar-2022."
"Buy UltraTech Cement, target price Rs 7690: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ultratech-cement-target-price-rs-7690-icici-securities/articleshow/99049806.cms,"Mar 28, 2023, 09:12 AM IST","Promoters held 59.96 per cent stake in the company as of 31-Dec-2022, while FIIs owned 14.11 per cent, DIIs 17.27 per cent."
"Buy Balkrishna Industries, target price Rs 2378: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-balkrishna-industries-target-price-rs-2378-icici-securities/articleshow/99028494.cms,"Mar 27, 2023, 01:00 PM IST","Balkrishna Industries, incorporated in the year 1961, is a Large Cap company (having a market cap of Rs 37538.33 Crore) operating in Tyres sector."
"Buy KEC International, target price Rs 540: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-kec-international-target-price-rs-540-icici-securities/articleshow/99028214.cms,"Mar 27, 2023, 12:50 PM IST","KEC International, incorporated in the year 2005, is a Mid Cap company (having a market cap of Rs 11793.93 Crore) operating in Power sector."
"Buy PI Industries, target price Rs 3575: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-pi-industries-target-price-rs-3575-jm-financial/articleshow/99027693.cms,"Mar 27, 2023, 12:34 PM IST","PI Industries, incorporated in the year 1946, is a Large Cap company (having a market cap of Rs 44772.02 Crore) operating in Pesticides/Agro Chemicals sector."
"Buy ITC, target price Rs 440: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-itc-target-price-rs-440-jm-financial/articleshow/99027378.cms,"Mar 27, 2023, 12:22 PM IST","ITC, incorporated in the year 1910, is a Large Cap company (having a market cap of Rs 475267.31 Crore) operating in Tobacco sector."
"Buy Nippon Life India Asset Management, target price Rs 350: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-nippon-life-india-asset-management-target-price-rs-350-hdfc-securities/articleshow/99027202.cms,"Mar 27, 2023, 12:15 PM IST","Promoters held 75 per cent stake in the company as of December 2022, while FIIs owned 0 per cent, DIIs 0 per cent."
"Buy Motilal Oswal Financial Services, target price Rs 985: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-motilal-oswal-financial-services-target-price-rs-985-hdfc-securities/articleshow/99026682.cms,"Mar 27, 2023, 11:55 AM IST","Motilal Oswal Financial Services, incorporated in the year 2005, is a Mid Cap company (having a market cap of Rs 8252.17 Crore) operating in NBFC sector."
"Buy UTI Asset Management Company, target price Rs 950: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-uti-asset-management-company-target-price-rs-950-hdfc-securities/articleshow/99026177.cms,"Mar 27, 2023, 11:38 AM IST",HDFC Securities maintain UTIAM as its top pickwith a TP of INR950 (19.5x Sep-24E EV/NOPAT plus cash and investments).
"Buy Aditya Birla Sun Life AMC, target price Rs 525: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-sun-life-amc-target-price-rs-525-hdfc-securities/articleshow/99025397.cms,"Mar 27, 2023, 11:09 AM IST","Aditya Birla Sun Life AMC, incorporated in the year 1994, is a Small Cap company (having a market cap of Rs 9335.52 Crore) operating in Financial Services sector."
"Sell RBL Bank, target price Rs 133.8: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/sell-rbl-bank-target-price-rs-133-8-icici-direct/articleshow/99024969.cms,"Mar 27, 2023, 10:53 AM IST","Promoters held 0 per cent stake in the company as of 31-Dec-2022, while FIIs owned 28.92 per cent, DIIs 18.98 per cent."
"Buy Hindustan Petroleum Corporation, target price Rs 241.9: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-petroleum-corporation-target-price-rs-241-9-icici-direct/articleshow/99024572.cms,"Mar 27, 2023, 10:39 AM IST","Hindustan Petroleum Corporation, incorporated in the year 1952, is a Large Cap company (having a market cap of Rs 34187.02 Crore) operating in Gas & Petroleum sector."
"Buy Ahluwalia Contracts (India), target price Rs 555: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ahluwalia-contracts-india-target-price-rs-555-axis-securities/articleshow/99024408.cms,"Mar 27, 2023, 10:32 AM IST","Ahluwalia Contracts (India), incorporated in the year 1979, is a Small Cap company (having a market cap of Rs 3383.21 Crore) operating in Construction sector."
"Sell Gujarat Narmada Valley Fertilizers & Chemicals, target price Rs 476: Nuvama Wealth brokerage",https://economictimes.indiatimes.com/markets/stocks/recos/sell-gujarat-narmada-valley-fertilizers-amp-chemicals-target-price-rs-476-nuvama-wealth-brokerage/articleshow/99023534.cms,"Mar 27, 2023, 09:47 AM IST","After nearly 60 trading days, stock has given a dailyand weekly closing below Rs 515 level."
"Sell UPL, target price Rs 640: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/sell-upl-target-price-rs-640-nuvama-wealthnbsp/articleshow/99023302.cms,"Mar 27, 2023, 09:33 AM IST",Breakdown of its rising trendline acting as a support zone. Likely to face pressure for target of 640.
"Buy The Ramco Cements, target price Rs 790: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/buy-the-ramco-cements-target-price-rs-790-nuvama-wealthnbsp/articleshow/99023169.cms,"Mar 27, 2023, 09:27 AM IST",On the verge of breaking above its bullish poll andflag pattern. Stock is poised for a quick 7-8% rally.
"Buy Aurobindo Pharma, target price Rs 538: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aurobindo-pharma-target-price-rs-538-nuvama-wealthnbsp/articleshow/99021378.cms,"Mar 27, 2023, 07:57 AM IST",Breakout above its falling 200 DMA after a gap oftwo years adding to the bullish conviction.
"Buy Au Small Finance Bank, target price Rs 800: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-au-small-finance-bank-target-price-rs-800-sharekhan-by-bnp-paribas/articleshow/98962881.cms,"Mar 24, 2023, 12:39 PM IST","Au Small Finance Bank, incorporated in the year 1996, is a banking company (having a market cap of Rs 37288.02 Crore)."
"Buy Hindustan Unilever, target price Rs 2514: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-unilever-ltd-target-price-rs-2514-icici-direct/articleshow/98962313.cms,"Mar 24, 2023, 12:17 PM IST","Hindustan Unilever, incorporated in the year 1933, is a Large Cap company (having a market cap of Rs 583614.97 Crore) operating in FMCG sector."
"Buy Aurobindo Pharma, target price Rs 491.3: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aurobindo-pharma-target-price-rs-491-3-icici-direct/articleshow/98961923.cms,"Mar 24, 2023, 12:03 PM IST","Aurobindo Pharma, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 29200.25 Crore) operating in Pharmaceuticals sector."
"Add Hitachi Energy India, target price Rs 3438: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-hitachi-energy-india-target-price-rs-3438-hdfc-securities/articleshow/98961660.cms,"Mar 24, 2023, 11:54 AM IST","It has another Rs 50bn revenue opportunity from Vande-Bharat ancillary orders. Given robust order inflows, the brokerage expects HEI FY22-25E EPS CAGR of 67.9%."
"Buy Godrej Consumer Products, target price Rs 1080: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-godrej-consumer-products-target-price-rs-1080-motilal-oswal-financial-services/articleshow/98961344.cms,"Mar 24, 2023, 11:44 AM IST","Godrej Consumer Products, incorporated in the year 2000, is a Large Cap company (having a market cap of Rs 96767.43 Crore) operating in FMCG sector."
"Buy ITC, target price Rs 450: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-itc-target-price-rs-450-motilal-oswal-financial-services/articleshow/98960662.cms,"Mar 24, 2023, 11:19 AM IST","ITC, incorporated in the year 1910, is a Large Cap company (having a market cap of Rs 472474.54 Crore) operating in Tobacco sector."
"Buy Equitas Small Finance Bank, target price Rs 77: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-equitas-small-finance-bank-target-price-rs-77-motilal-oswal-financial-services/articleshow/98960303.cms,"Mar 24, 2023, 11:08 AM IST","Promoters held 74.48 per cent stake in the company as of 31-Dec-2022, while FIIs owned 4.08 per cent, DIIs 15.34 per cent."
"Buy Eicher Motors, target price Rs 3625: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-eicher-motors-target-price-rs-3625-motilal-oswal-financial-services/articleshow/98959430.cms,"Mar 24, 2023, 10:39 AM IST","Eicher Motors, incorporated in the year 1982, is a Large Cap company (having a market cap of Rs 79361.95 Crore) operating in Auto sector."
"Buy State Bank of India, target price Rs 710: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-state-bank-of-india-target-price-rs-710-sharekhan-by-bnp-paribas/articleshow/98958490.cms,"Mar 24, 2023, 09:59 AM IST","Loan growth trends are expected to remain healthy, led by broad-based credit growth across the retail (especially unsecured), SME, and corporate portfolio."
"Buy Siemens, target price Rs 3424: Shrikant Chouhan",https://economictimes.indiatimes.com/markets/stocks/recos/buy-siemens-target-price-rs-3424-shrikant-chouhan/articleshow/98958264.cms,"Mar 24, 2023, 09:50 AM IST","Siemens, incorporated in the year 1957, is a Large Cap company (having a market cap of Rs 118408.20 Crore) operating in Engineering sector."
"Buy DLF, target price Rs 379: Shrikant Chouhan",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dlf-target-price-rs-379-shrikant-chouhan/articleshow/98957936.cms,"Mar 24, 2023, 09:30 AM IST","Into consolidation phase forming a flag chart pattern, which indicates bullish continuation."
"Buy Torrent Power, target price Rs 530: Shrikant Chouhan",https://economictimes.indiatimes.com/markets/stocks/recos/buy-torrent-power-target-price-rs-530-shrikant-chouhan/articleshow/98957797.cms,"Mar 24, 2023, 09:23 AM IST","Torrent Power, incorporated in the year 2004, is a Mid Cap company (having a market cap of Rs 24775.80 Crore) operating in Power sector."
"Buy Hindalco Industries, target price Rs 410: Shrikant Chouhan",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindalco-industries-target-price-rs-410-shrikant-chouhan/articleshow/98957658.cms,"Mar 24, 2023, 09:15 AM IST","Hindalco Industries, incorporated in the year 1958, is a Large Cap company (having a market cap of Rs 89618.12 Crore) operating in Metals - Non Ferrous sector."
"Buy Craftsman Automation, target price Rs 3925: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-craftsman-automation-target-price-rs-3925-motilal-oswal-financial-services/articleshow/98935793.cms,"Mar 23, 2023, 12:52 PM IST","Promoters held 58.77 per cent stake in the company as of 31-Dec-2022, while FIIs owned 9.33 per cent, DIIs 15.84 per cent."
"Buy Vinati Organics, target price Rs 2148: Geojit Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-vinati-organics-target-price-rs-2148-geojit-financial-services/articleshow/98935545.cms,"Mar 23, 2023, 12:43 PM IST","Vinati Organics, incorporated in the year 1989, is a Mid Cap company (having a market cap of Rs 18323.47 Crore) operating in Chemicals sector."
"Buy TTK Prestige, target price Rs 857: Geojit Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ttk-prestige-target-price-rs-857-geojit-financial-services/articleshow/98935345.cms,"Mar 23, 2023, 12:36 PM IST","The brokerage revises its target price to Rs. 857 (from Rs.1,025), factoring lower volumes and margins, but upgrades to BUY rating due to lower valuation."
"Buy Ceat, target price Rs 1800: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ceat-target-price-rs-1800-jm-financial/articleshow/98934397.cms,"Mar 23, 2023, 12:04 PM IST","Ceat, incorporated in the year 1958, is a Mid Cap company (having a market cap of Rs 5705.08 Crore) operating in Tyres sector."
"Buy Apollo Tyres, target price Rs 380: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-apollo-tyres-target-price-rs-380-jm-financial/articleshow/98934154.cms,"Mar 23, 2023, 11:56 AM IST","Promoters held 37.34 per cent stake in the company as of 31-Dec-2022, while FIIs owned 22.88 per cent, DIIs 17.03 per cent."
"Buy Fusion Micro Finance, target price Rs 570: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-fusion-micro-finance-target-price-rs-125-jm-financial/articleshow/98933525.cms,"Mar 23, 2023, 11:40 AM IST","Promoters held 68.18 per cent stake in the company as of 31-Dec-2022, while FIIs owned 5.32 per cent, DIIs 12.77 per cent."
"Buy GAIL (India), target price Rs 125: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gail-india-target-price-rs-125-jm-financial/articleshow/98932798.cms,"Mar 23, 2023, 11:16 AM IST",The brokerage maintains BUY on reasonable valuation and steady growth visibility in the gas transmission business given the government’s target to increase the share of gas in India’s energy mix to ~15% by 2030 (vs. ~6.5% currently).
"Buy Dodla Dairy, target price Rs 620: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dodla-dairy-target-price-rs-620-icici-securities/articleshow/98932438.cms,"Mar 23, 2023, 11:02 AM IST","Promoters held 62.21 per cent stake in the company as of 31-Dec-2022, while FIIs owned 12.83 per cent, DIIs 15.85 per cent."
"Buy Fusion Micro Finance, target price Rs 600: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-fusion-micro-finance-target-price-rs-600-icici-securities/articleshow/98932103.cms,"Mar 23, 2023, 10:48 AM IST","Fusion Micro Finance, incorporated in the year 1994, is a Small Cap company (having a market cap of Rs 4032.78 Crore) operating in General sector."
"Buy Lemon Tree Hotels, target price Rs 132: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-lemon-tree-hotels-target-price-rs-132-icici-securities/articleshow/98931674.cms,"Mar 23, 2023, 10:32 AM IST",The brokerage believes that the company is on track to meet its FY23 guidance of revenues growing 100% YoY to Rs8.0bn at an EBITDA margin of 50%.
"Buy United Spirits, target price Rs 783.8 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-united-spirits-target-price-rs-783-8-icici-direct/articleshow/98931374.cms,"Mar 23, 2023, 10:21 AM IST","United Spirits, incorporated in the year 1999, is a Large Cap company (having a market cap of Rs 56975.74 Crore) operating in Beverages - Alcoholic sector."
"Buy Dr. Reddy's Laboratories, target price Rs 4509: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dr-reddys-laboratories-target-price-rs-4509-icici-direct/articleshow/98930727.cms,"Mar 23, 2023, 09:51 AM IST","Dr. Reddy's Laboratories, incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 74692.51 Crore) operating in Pharmaceuticals sector."
"Buy Bank of Baroda, target price Rs 176: Jayesh Bhanushali",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bank-of-baroda-target-price-rs-176-jayesh-bhanushali/articleshow/98930508.cms,"Mar 23, 2023, 09:41 AM IST","Promoters held 63.97 per cent stake in the company as of 31-Dec-2022, while FIIs owned 9.97 per cent, DIIs 17.57 per cent."
"Buy Manappuram Finance, target price Rs 127: Jayesh Bhanushali",https://economictimes.indiatimes.com/markets/stocks/recos/buy-manappuram-finance-target-price-rs-127-jayesh-bhanushali/articleshow/98930368.cms,"Mar 23, 2023, 09:34 AM IST","Manappuram Finance, incorporated in the year 1992, is a Mid Cap company (having a market cap of Rs 10093.26 Crore) operating in NBFC sector."
"Buy ICICI Bank, target price Rs 910: Jayesh Bhanushali",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-910-jayesh-bhanushali/articleshow/98930133.cms,"Mar 23, 2023, 09:19 AM IST",The stock has given a breakout above 50 EMA.
"Buy Thermax, target price Rs 2790: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-thermax-target-price-rs-2790-sharekhan-by-bnp-paribas/articleshow/98903619.cms,"Mar 22, 2023, 01:27 PM IST","The brokerage maintains a Buy on Thermax with an unchanged PT of Rs. 2,790, valuing the stock on its September 2024E EPS given multiple growth levers, healthy working capital cycle and balance sheet."
"Buy Can Fin Homes, target price Rs 700: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-can-fin-homes-target-price-rs-700-prabhudas-lilladher/articleshow/98903307.cms,"Mar 22, 2023, 01:20 PM IST","Can Fin Homes, incorporated in the year 1987, is a Mid Cap company (having a market cap of Rs 7220.95 Crore) operating in NBFC sector."
"Buy Supreme Industries, target price Rs 3000: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-supreme-industries-target-price-rs-3000-sharekhan-by-bnp-paribas/articleshow/98902962.cms,"Mar 22, 2023, 01:12 PM IST","Supreme Industries, incorporated in the year 1942, is a Mid Cap company (having a market cap of Rs 32656.70 Crore) operating in Plastics sector."
"Buy Zydus Lifesciences, target price Rs 572: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-zydus-lifesciences-target-price-rs-572-sharekhan-by-bnp-paribas/articleshow/98902664.cms,"Mar 22, 2023, 01:05 PM IST","Zydus Lifesciences, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 48616.16 Crore) operating in Pharmaceuticals sector."
"Buy Jindal Steel & Power, target price Rs 690: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-jindal-steel-amp-power-target-price-rs-690-jm-financial/articleshow/98900997.cms,"Mar 22, 2023, 12:27 PM IST","Jindal Steel & Power, incorporated in the year 1979, is a Mid Cap company (having a market cap of Rs 57252.44 Crore) operating in Metals - Ferrous sector."
"Buy Manappuram Finance, target price Rs 150: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-manappuram-finance-target-price-rs-150-motilal-oswal-financial-services/articleshow/98900656.cms,"Mar 22, 2023, 12:18 PM IST","Promoters held 35.2 per cent stake in the company as of 31-Dec-2022, while FIIs owned 30.07 per cent, DIIs 11.57 per cent."
"Motilal Oswal Financial Services neutral on Clean Science & Technology, target price: Rs 1345",https://economictimes.indiatimes.com/markets/stocks/recos/motilal-oswal-financial-services-neutral-on-clean-science-amp-technology-target-price-rs-1345/articleshow/98900052.cms,"Mar 22, 2023, 12:05 PM IST","Clean Science & Technology, incorporated in the year 2003, is a Small Cap company (having a market cap of Rs 14473.27 Crore) operating in Chemicals sector."
"Buy State Bank of India, target price Rs 725: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-state-bank-of-india-target-price-rs-725-motilal-oswal-financial-services/articleshow/98897994.cms,"Mar 22, 2023, 11:26 AM IST","State Bank of India, incorporated in the year 1955, is a banking company (having a market cap of Rs 467114.18 Crore)."
"Buy Shree Cements, target price Rs 29130: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-shree-cements-target-price-rs-29130-icici-securities/articleshow/98895132.cms,"Mar 22, 2023, 10:42 AM IST","Shree Cements, incorporated in the year 1979, is a Large Cap company (having a market cap of Rs 91443.05 Crore) operating in Cement sector."
"Buy Mahindra CIE Automotive, target price Rs 466: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-cie-automotive-target-price-rs-466-icici-securities/articleshow/98894770.cms,"Mar 22, 2023, 10:33 AM IST","Mahindra CIE Automotive, incorporated in the year 1999, is a Mid Cap company (having a market cap of Rs 13264.73 Crore) operating in Auto Ancillaries sector."
"Buy Axis Bank, target price Rs 950: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-950-icici-direct/articleshow/98894181.cms,"Mar 22, 2023, 10:21 AM IST","Axis Bank, incorporated in the year 1993, is a banking company (having a market cap of Rs 261986.33 Crore)."
"Buy United Spirits, target price Rs 779.7: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-united-spirits-target-price-rs-779-7-icici-direct/articleshow/98893781.cms,"Mar 22, 2023, 10:12 AM IST","United Spirits, incorporated in the year 1999, is a Large Cap company (having a market cap of Rs 56456.19 Crore) operating in Beverages - Alcoholic sector."
"Buy Grasim Industries, target price Rs 1623: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-grasim-industries-target-price-rs-1623-icici-direct/articleshow/98893323.cms,"Mar 22, 2023, 10:00 AM IST","Grasim Industries, incorporated in the year 1947, is a Large Cap company (having a market cap of Rs 106002.67 Crore) operating in Diversified sector."
"Buy Manappuram Finance, target price Rs 123: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-manappuram-finance-target-price-rs-123-hdfc-securities/articleshow/98892963.cms,"Mar 22, 2023, 09:47 AM IST","Manappuram Finance Ltd., incorporated in the year 1992, is a Mid Cap company (having a market cap of Rs 9936.67 Crore) operating in NBFC sector."
"Buy Coromandel International, target price Rs 920: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-coromandel-international-target-price-rs-920-hdfc-securities/articleshow/98892610.cms,"Mar 22, 2023, 09:40 AM IST","Coromandel International, incorporated in the year 1961, is a Mid Cap company (having a market cap of Rs 25499.47 Crore) operating in Fertilisers sector."
"Buy Indian Bank, target price Rs 375: Emkay Global Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indian-bank-target-price-rs-375-emkay-global-financial-services/articleshow/98856596.cms,"Mar 21, 2023, 12:31 PM IST","Indian Bank, incorporated in the year 1907, is a banking company (having a market cap of Rs 33583.32 Crore)."
"Accumulate Va Tech Wabag, target price Rs 383: Geojit Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/accumulate-va-tech-wabag-target-price-rs-383-geojit-financial-services/articleshow/98856426.cms,"Mar 21, 2023, 12:25 PM IST","Va Tech Wabag, incorporated in the year 1995, is a Small Cap company (having a market cap of Rs 2021.19 Crore) operating in Engineering sector."
"Buy Krishna Institute of Medical Sciences, target price Rs 1660: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-krishna-institute-of-medical-sciences-target-price-rs-1660-prabhudas-lilladher/articleshow/98856115.cms,"Mar 21, 2023, 12:16 PM IST","Krishna Institute of Medical Sciences, incorporated in the year 1973, is a Small Cap company (having a market cap of Rs 10705.32 Crore) operating in Hospitals & Allied Services sector."
"Buy LT Foods, target price Rs 120: Geojit Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-lt-foods-target-price-rs-120-geojit-financial-services/articleshow/98855523.cms,"Mar 21, 2023, 11:59 AM IST","LT Foods, incorporated in the year 1990, is a Small Cap company (having a market cap of Rs 3427.39 Crore) operating in Agro Processing sector."
"Buy Jyothy Labs, target price Rs 240 : Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-jyothy-labs-target-price-rs-240-sharekhan-by-bnp-paribas/articleshow/98855044.cms,"Mar 21, 2023, 11:49 AM IST","Jyothy Labs, incorporated in the year 1992, is a Mid Cap company (having a market cap of Rs 6940.24 Crore) operating in FMCG sector."
"Buy SRF, target price Rs 2985: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-srf-target-price-rs-2985-jm-financial/articleshow/98853896.cms,"Mar 21, 2023, 11:23 AM IST","SRF, incorporated in the year 1970, is a Large Cap company (having a market cap of Rs 68490.44 Crore) operating in Diversified sector."
"Buy Dr. Lal Pathlabs, target price Rs 2620: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dr-lal-pathlabs-target-price-rs-2620-jm-financial/articleshow/98853496.cms,"Mar 21, 2023, 11:13 AM IST","Dr. Lal Pathlabs, incorporated in the year 1995, is a Mid Cap company (having a market cap of Rs 15012.92 Crore) operating in Hospitals & Allied Services sector."
"Buy Oberoi Realty, target price Rs 1100: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-oberoi-realty-target-price-rs-1100-motilal-oswal-financial-services/articleshow/98853043.cms,"Mar 21, 2023, 11:02 AM IST","Oberoi Realty, incorporated in the year 1998, is a Large Cap company (having a market cap of Rs 31311.61 Crore) operating in Real Estate sector."
"Buy Phoenix Mills, target price Rs 1700: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-phoenix-mills-target-price-rs-1700-motilal-oswal-financial-services/articleshow/98852086.cms,"Mar 21, 2023, 10:35 AM IST","Phoenix Mills, incorporated in the year 1905, is a Mid Cap company (having a market cap of Rs 23750.80 Crore) operating in Real Estate sector."
